Source;Target;Label;Type
1504;2302;Alfre Woodard;Undirected
1504;28;Alfre Woodard;Undirected
1589;1596;Alfre Woodard;Undirected
1589;1822;Alfre Woodard;Undirected
1589;2302;Alfre Woodard;Undirected
1589;28;Alfre Woodard;Undirected
1596;1822;Alfre Woodard;Undirected
1596;2302;Alfre Woodard;Undirected
1596;28;Alfre Woodard;Undirected
1822;2302;Alfre Woodard;Undirected
1822;28;Alfre Woodard;Undirected
2302;28;Alfre Woodard;Undirected
1505;1605;MÃ­a Maestro;Undirected
1505;2323;Edward James Olmos;Undirected
1505;671;Edward James Olmos;Undirected
2323;671;Edward James Olmos;Undirected
1508;2219;Louise Lasser;Undirected
1508;2481;Louise Lasser;Undirected
2219;2481;Louise Lasser;Undirected
1508;531;Camryn Manheim;Undirected
1508;1693;Jane Adams;Undirected
1508;2094;Jane Adams;Undirected
1508;899;Jane Adams;Undirected
1693;2094;Jane Adams;Undirected
1693;899;Jane Adams;Undirected
2094;899;Jane Adams;Undirected
1508;1561;Ben Gazzara;Undirected
1508;2457;Ben Gazzara;Undirected
1508;563;Ben Gazzara;Undirected
1561;2457;Ben Gazzara;Undirected
1561;563;Ben Gazzara;Undirected
2457;563;Ben Gazzara;Undirected
1508;1900;Dylan Baker;Undirected
1508;2022;Dylan Baker;Undirected
1900;2022;Dylan Baker;Undirected
1509;1615;Simon Abkarian;Undirected
1509;1686;Brent Carver;Undirected
1509;1733;Elias Koteas;Undirected
1509;1972;Elias Koteas;Undirected
1509;2307;Elias Koteas;Undirected
1509;342;Elias Koteas;Undirected
1509;705;Elias Koteas;Undirected
1509;908;Elias Koteas;Undirected
1733;1972;Elias Koteas;Undirected
1733;2307;Elias Koteas;Undirected
1733;342;Elias Koteas;Undirected
1733;705;Elias Koteas;Undirected
1733;908;Elias Koteas;Undirected
1972;2307;Elias Koteas;Undirected
1972;342;Elias Koteas;Undirected
1972;705;Elias Koteas;Undirected
1972;908;Elias Koteas;Undirected
2307;342;Elias Koteas;Undirected
2307;705;Elias Koteas;Undirected
2307;908;Elias Koteas;Undirected
342;705;Elias Koteas;Undirected
342;908;Elias Koteas;Undirected
705;908;Elias Koteas;Undirected
1510;1671;Toshiro Mifune;Undirected
1510;1683;Toshiro Mifune;Undirected
1510;2072;Toshiro Mifune;Undirected
1510;2218;Toshiro Mifune;Undirected
1510;2404;Toshiro Mifune;Undirected
1510;2457;Toshiro Mifune;Undirected
1510;509;Toshiro Mifune;Undirected
1510;740;Toshiro Mifune;Undirected
1671;1683;Toshiro Mifune;Undirected
1671;2072;Toshiro Mifune;Undirected
1671;2218;Toshiro Mifune;Undirected
1671;2404;Toshiro Mifune;Undirected
1671;2457;Toshiro Mifune;Undirected
1671;509;Toshiro Mifune;Undirected
1671;740;Toshiro Mifune;Undirected
1683;2072;Toshiro Mifune;Undirected
1683;2218;Toshiro Mifune;Undirected
1683;2404;Toshiro Mifune;Undirected
1683;2457;Toshiro Mifune;Undirected
1683;509;Toshiro Mifune;Undirected
1683;740;Toshiro Mifune;Undirected
2072;2218;Toshiro Mifune;Undirected
2072;2404;Toshiro Mifune;Undirected
2072;2457;Toshiro Mifune;Undirected
2072;509;Toshiro Mifune;Undirected
2072;740;Toshiro Mifune;Undirected
2218;2404;Toshiro Mifune;Undirected
2218;2457;Toshiro Mifune;Undirected
2218;509;Toshiro Mifune;Undirected
2218;740;Toshiro Mifune;Undirected
2404;2457;Toshiro Mifune;Undirected
2404;509;Toshiro Mifune;Undirected
2404;740;Toshiro Mifune;Undirected
2457;509;Toshiro Mifune;Undirected
2457;740;Toshiro Mifune;Undirected
509;740;Toshiro Mifune;Undirected
1511;1675;Julia Stiles;Undirected
1511;1958;Julia Stiles;Undirected
1511;298;Julia Stiles;Undirected
1675;1958;Julia Stiles;Undirected
1675;298;Julia Stiles;Undirected
1958;298;Julia Stiles;Undirected
1511;2272;Karl Urban;Undirected
1511;464;Karl Urban;Undirected
1511;465;Karl Urban;Undirected
1511;572;Karl Urban;Undirected
1511;996;Karl Urban;Undirected
2272;464;Karl Urban;Undirected
2272;465;Karl Urban;Undirected
2272;572;Karl Urban;Undirected
2272;996;Karl Urban;Undirected
464;465;Karl Urban;Undirected
464;572;Karl Urban;Undirected
464;996;Karl Urban;Undirected
465;572;Karl Urban;Undirected
465;996;Karl Urban;Undirected
572;996;Karl Urban;Undirected
1511;1675;Franka Potente;Undirected
1511;2122;Franka Potente;Undirected
1511;2167;Franka Potente;Undirected
1511;2301;Franka Potente;Undirected
1511;278;Franka Potente;Undirected
1675;2122;Franka Potente;Undirected
1675;2167;Franka Potente;Undirected
1675;2301;Franka Potente;Undirected
1675;278;Franka Potente;Undirected
2122;2167;Franka Potente;Undirected
2122;2301;Franka Potente;Undirected
2122;278;Franka Potente;Undirected
2167;2301;Franka Potente;Undirected
2167;278;Franka Potente;Undirected
2301;278;Franka Potente;Undirected
1512;2322;Mika Boorem;Undirected
1512;533;Alexa Vega;Undirected
1512;2540;Sam Huntington;Undirected
1512;625;Sam Huntington;Undirected
2540;625;Sam Huntington;Undirected
1514;397;James Donald;Undirected
1515;1652;Paul Sorvino;Undirected
1515;1657;Paul Sorvino;Undirected
1515;1740;Paul Sorvino;Undirected
1515;450;Paul Sorvino;Undirected
1515;532;Paul Sorvino;Undirected
1515;704;Paul Sorvino;Undirected
1652;1657;Paul Sorvino;Undirected
1652;1740;Paul Sorvino;Undirected
1652;450;Paul Sorvino;Undirected
1652;532;Paul Sorvino;Undirected
1652;704;Paul Sorvino;Undirected
1657;1740;Paul Sorvino;Undirected
1657;450;Paul Sorvino;Undirected
1657;532;Paul Sorvino;Undirected
1657;704;Paul Sorvino;Undirected
1740;450;Paul Sorvino;Undirected
1740;532;Paul Sorvino;Undirected
1740;704;Paul Sorvino;Undirected
450;532;Paul Sorvino;Undirected
450;704;Paul Sorvino;Undirected
532;704;Paul Sorvino;Undirected
1519;1568;Patrick Godfrey;Undirected
1519;1673;James Frain;Undirected
1519;341;James Frain;Undirected
1519;56;James Frain;Undirected
1673;341;James Frain;Undirected
1673;56;James Frain;Undirected
341;56;James Frain;Undirected
1519;2235;Michael Wincott;Undirected
1519;551;Michael Wincott;Undirected
1519;654;Michael Wincott;Undirected
1519;853;Michael Wincott;Undirected
2235;551;Michael Wincott;Undirected
2235;654;Michael Wincott;Undirected
2235;853;Michael Wincott;Undirected
551;654;Michael Wincott;Undirected
551;853;Michael Wincott;Undirected
654;853;Michael Wincott;Undirected
1519;2038;Guy Pearce;Undirected
1519;984;Guy Pearce;Undirected
2038;984;Guy Pearce;Undirected
1519;2514;Dagmara Dominczyk;Undirected
1520;2072;Richard Chamberlain;Undirected
1520;427;Richard Chamberlain;Undirected
2072;427;Richard Chamberlain;Undirected
1521;1592;Quentin Crisp;Undirected
1521;1561;Patrick Swayze;Undirected
1521;2322;Patrick Swayze;Undirected
1521;328;Patrick Swayze;Undirected
1521;985;Patrick Swayze;Undirected
1561;2322;Patrick Swayze;Undirected
1561;328;Patrick Swayze;Undirected
1561;985;Patrick Swayze;Undirected
2322;328;Patrick Swayze;Undirected
2322;985;Patrick Swayze;Undirected
328;985;Patrick Swayze;Undirected
1521;782;Julie Newmar;Undirected
1522;1925;Kal Penn;Undirected
1522;1557;John Cho;Undirected
1522;2446;Paula GarcÃ©s;Undirected
1522;534;Neil Patrick Harris;Undirected
1523;2156;Cyril Cusack;Undirected
1527;71;Orangey;Undirected
1527;1532;Jeff Morrow;Undirected
1528;908;Mia Kirshner;Undirected
1529;1817;Jodi Lyn O'Keefe;Undirected
1529;1787;Eric Mabius;Undirected
153;1533;Tom Powers;Undirected
153;225;Edward G. Robinson;Undirected
153;2351;Edward G. Robinson;Undirected
225;2351;Edward G. Robinson;Undirected
1531;2473;Tomokazu Seki;Undirected
1532;788;George O'Hanlon;Undirected
1534;902;Estelle Getty;Undirected
1534;1935;Kim Cattrall;Undirected
1534;394;Kim Cattrall;Undirected
1534;686;Kim Cattrall;Undirected
1935;394;Kim Cattrall;Undirected
1935;686;Kim Cattrall;Undirected
394;686;Kim Cattrall;Undirected
1535;1719;Peter O'Toole;Undirected
1535;1999;Peter O'Toole;Undirected
1535;2381;Peter O'Toole;Undirected
1535;52;Peter O'Toole;Undirected
1535;624;Peter O'Toole;Undirected
1535;756;Peter O'Toole;Undirected
1719;1999;Peter O'Toole;Undirected
1719;2381;Peter O'Toole;Undirected
1719;52;Peter O'Toole;Undirected
1719;624;Peter O'Toole;Undirected
1719;756;Peter O'Toole;Undirected
1999;2381;Peter O'Toole;Undirected
1999;52;Peter O'Toole;Undirected
1999;624;Peter O'Toole;Undirected
1999;756;Peter O'Toole;Undirected
2381;52;Peter O'Toole;Undirected
2381;624;Peter O'Toole;Undirected
2381;756;Peter O'Toole;Undirected
52;624;Peter O'Toole;Undirected
52;756;Peter O'Toole;Undirected
624;756;Peter O'Toole;Undirected
1535;433;Philippe Noiret;Undirected
1535;605;Philippe Noiret;Undirected
433;605;Philippe Noiret;Undirected
1536;2085;James Duval;Undirected
1536;2148;Christopher Eccleston;Undirected
1536;341;Christopher Eccleston;Undirected
1536;692;Christopher Eccleston;Undirected
2148;341;Christopher Eccleston;Undirected
2148;692;Christopher Eccleston;Undirected
341;692;Christopher Eccleston;Undirected
1537;2166;Virginia Grey;Undirected
1537;458;Virginia Grey;Undirected
2166;458;Virginia Grey;Undirected
1538;595;Jennifer Esposito;Undirected
1538;925;Jennifer Esposito;Undirected
595;925;Jennifer Esposito;Undirected
1539;1628;Kevin Costner;Undirected
1539;1926;Kevin Costner;Undirected
1539;1936;Kevin Costner;Undirected
1539;2100;Kevin Costner;Undirected
1539;45;Kevin Costner;Undirected
1539;654;Kevin Costner;Undirected
1628;1926;Kevin Costner;Undirected
1628;1936;Kevin Costner;Undirected
1628;2100;Kevin Costner;Undirected
1628;45;Kevin Costner;Undirected
1628;654;Kevin Costner;Undirected
1926;1936;Kevin Costner;Undirected
1926;2100;Kevin Costner;Undirected
1926;45;Kevin Costner;Undirected
1926;654;Kevin Costner;Undirected
1936;2100;Kevin Costner;Undirected
1936;45;Kevin Costner;Undirected
1936;654;Kevin Costner;Undirected
2100;45;Kevin Costner;Undirected
2100;654;Kevin Costner;Undirected
45;654;Kevin Costner;Undirected
1539;394;Iman Abdulmajid;Undirected
154;2469;Debra Winger;Undirected
154;2117;Peter Coyote;Undirected
154;2196;Peter Coyote;Undirected
154;2302;Peter Coyote;Undirected
154;2304;Peter Coyote;Undirected
2117;2196;Peter Coyote;Undirected
2117;2302;Peter Coyote;Undirected
2117;2304;Peter Coyote;Undirected
2196;2302;Peter Coyote;Undirected
2196;2304;Peter Coyote;Undirected
2302;2304;Peter Coyote;Undirected
154;2107;C. Thomas Howell;Undirected
154;2216;Henry Thomas;Undirected
1541;83;James Gregory;Undirected
1541;2186;Robert Culp;Undirected
1541;2300;Robert Culp;Undirected
2186;2300;Robert Culp;Undirected
1542;1848;John Waters;Undirected
1542;1781;Jack Thompson;Undirected
1542;23;Jack Thompson;Undirected
1542;542;Jack Thompson;Undirected
1781;23;Jack Thompson;Undirected
1781;542;Jack Thompson;Undirected
23;542;Jack Thompson;Undirected
1542;2044;Edward Woodward;Undirected
1544;1551;David Ogden Stiers;Undirected
1544;330;David Ogden Stiers;Undirected
1544;415;David Ogden Stiers;Undirected
1544;809;David Ogden Stiers;Undirected
1544;842;David Ogden Stiers;Undirected
1544;847;David Ogden Stiers;Undirected
1544;974;David Ogden Stiers;Undirected
1544;980;David Ogden Stiers;Undirected
1551;330;David Ogden Stiers;Undirected
1551;415;David Ogden Stiers;Undirected
1551;809;David Ogden Stiers;Undirected
1551;842;David Ogden Stiers;Undirected
1551;847;David Ogden Stiers;Undirected
1551;974;David Ogden Stiers;Undirected
1551;980;David Ogden Stiers;Undirected
330;415;David Ogden Stiers;Undirected
330;809;David Ogden Stiers;Undirected
330;842;David Ogden Stiers;Undirected
330;847;David Ogden Stiers;Undirected
330;974;David Ogden Stiers;Undirected
330;980;David Ogden Stiers;Undirected
415;809;David Ogden Stiers;Undirected
415;842;David Ogden Stiers;Undirected
415;847;David Ogden Stiers;Undirected
415;974;David Ogden Stiers;Undirected
415;980;David Ogden Stiers;Undirected
809;842;David Ogden Stiers;Undirected
809;847;David Ogden Stiers;Undirected
809;974;David Ogden Stiers;Undirected
809;980;David Ogden Stiers;Undirected
842;847;David Ogden Stiers;Undirected
842;974;David Ogden Stiers;Undirected
842;980;David Ogden Stiers;Undirected
847;974;David Ogden Stiers;Undirected
847;980;David Ogden Stiers;Undirected
974;980;David Ogden Stiers;Undirected
1544;415;Daveigh Chase;Undirected
1544;415;Kevin McDonald;Undirected
1544;245;Tia Carrere;Undirected
1544;365;Tia Carrere;Undirected
1544;415;Tia Carrere;Undirected
245;365;Tia Carrere;Undirected
245;415;Tia Carrere;Undirected
365;415;Tia Carrere;Undirected
1544;415;Chris Sanders;Undirected
1546;1641;Sam Rockwell;Undirected
1546;1703;Sam Rockwell;Undirected
1546;2253;Sam Rockwell;Undirected
1546;778;Sam Rockwell;Undirected
1641;1703;Sam Rockwell;Undirected
1641;2253;Sam Rockwell;Undirected
1641;778;Sam Rockwell;Undirected
1703;2253;Sam Rockwell;Undirected
1703;778;Sam Rockwell;Undirected
2253;778;Sam Rockwell;Undirected
1546;1574;Famke Janssen;Undirected
1546;1606;Famke Janssen;Undirected
1546;1644;Famke Janssen;Undirected
1546;2022;Famke Janssen;Undirected
1546;2211;Famke Janssen;Undirected
1546;2469;Famke Janssen;Undirected
1546;2496;Famke Janssen;Undirected
1546;595;Famke Janssen;Undirected
1546;65;Famke Janssen;Undirected
1546;699;Famke Janssen;Undirected
1574;1606;Famke Janssen;Undirected
1574;1644;Famke Janssen;Undirected
1574;2022;Famke Janssen;Undirected
1574;2211;Famke Janssen;Undirected
1574;2469;Famke Janssen;Undirected
1574;2496;Famke Janssen;Undirected
1574;595;Famke Janssen;Undirected
1574;65;Famke Janssen;Undirected
1574;699;Famke Janssen;Undirected
1606;1644;Famke Janssen;Undirected
1606;2022;Famke Janssen;Undirected
1606;2211;Famke Janssen;Undirected
1606;2469;Famke Janssen;Undirected
1606;2496;Famke Janssen;Undirected
1606;595;Famke Janssen;Undirected
1606;65;Famke Janssen;Undirected
1606;699;Famke Janssen;Undirected
1644;2022;Famke Janssen;Undirected
1644;2211;Famke Janssen;Undirected
1644;2469;Famke Janssen;Undirected
1644;2496;Famke Janssen;Undirected
1644;595;Famke Janssen;Undirected
1644;65;Famke Janssen;Undirected
1644;699;Famke Janssen;Undirected
2022;2211;Famke Janssen;Undirected
2022;2469;Famke Janssen;Undirected
2022;2496;Famke Janssen;Undirected
2022;595;Famke Janssen;Undirected
2022;65;Famke Janssen;Undirected
2022;699;Famke Janssen;Undirected
2211;2469;Famke Janssen;Undirected
2211;2496;Famke Janssen;Undirected
2211;595;Famke Janssen;Undirected
2211;65;Famke Janssen;Undirected
2211;699;Famke Janssen;Undirected
2469;2496;Famke Janssen;Undirected
2469;595;Famke Janssen;Undirected
2469;65;Famke Janssen;Undirected
2469;699;Famke Janssen;Undirected
2496;595;Famke Janssen;Undirected
2496;65;Famke Janssen;Undirected
2496;699;Famke Janssen;Undirected
595;65;Famke Janssen;Undirected
595;699;Famke Janssen;Undirected
65;699;Famke Janssen;Undirected
1546;1798;Melanie Griffith;Undirected
1546;1848;Melanie Griffith;Undirected
1546;2411;Melanie Griffith;Undirected
1546;448;Melanie Griffith;Undirected
1798;1848;Melanie Griffith;Undirected
1798;2411;Melanie Griffith;Undirected
1798;448;Melanie Griffith;Undirected
1848;2411;Melanie Griffith;Undirected
1848;448;Melanie Griffith;Undirected
2411;448;Melanie Griffith;Undirected
1546;729;Judy Davis;Undirected
1546;948;Judy Davis;Undirected
1546;968;Judy Davis;Undirected
729;948;Judy Davis;Undirected
729;968;Judy Davis;Undirected
948;968;Judy Davis;Undirected
1546;1797;Michael Lerner;Undirected
1546;2023;Michael Lerner;Undirected
1546;2121;Michael Lerner;Undirected
1797;2023;Michael Lerner;Undirected
1797;2121;Michael Lerner;Undirected
2023;2121;Michael Lerner;Undirected
1549;1600;Jay Leno;Undirected
1549;522;Jay Leno;Undirected
1600;522;Jay Leno;Undirected
1549;1846;Stanley Tucci;Undirected
1549;1981;Stanley Tucci;Undirected
1549;678;Stanley Tucci;Undirected
1846;1981;Stanley Tucci;Undirected
1846;678;Stanley Tucci;Undirected
1981;678;Stanley Tucci;Undirected
1549;2030;Drew Carey;Undirected
1549;840;Lucille Bliss;Undirected
1549;1927;Amanda Bynes;Undirected
1549;2058;Greg Kinnear;Undirected
1549;2201;Greg Kinnear;Undirected
1549;2278;Greg Kinnear;Undirected
1549;391;Greg Kinnear;Undirected
2058;2201;Greg Kinnear;Undirected
2058;2278;Greg Kinnear;Undirected
2058;391;Greg Kinnear;Undirected
2201;2278;Greg Kinnear;Undirected
2201;391;Greg Kinnear;Undirected
2278;391;Greg Kinnear;Undirected
155;1962;Luke Askew;Undirected
1550;227;Kenneth Tobey;Undirected
1551;2200;Ed Lauter;Undirected
1552;1654;Russ Tamblyn;Undirected
1552;912;Russ Tamblyn;Undirected
1654;912;Russ Tamblyn;Undirected
1552;305;Lana Turner;Undirected
1552;458;Lana Turner;Undirected
305;458;Lana Turner;Undirected
1552;506;Terry Moore;Undirected
1552;2294;Arthur Kennedy;Undirected
1554;305;Ray Milland;Undirected
1556;2197;Kevin Connolly;Undirected
1556;1612;Salli Richardson;Undirected
1556;2114;Joy Bryant;Undirected
1557;1709;David Duchovny;Undirected
1557;1859;David Duchovny;Undirected
1709;1859;David Duchovny;Undirected
1557;1988;Ethan Suplee;Undirected
1557;278;Ethan Suplee;Undirected
1557;285;Ethan Suplee;Undirected
1557;796;Ethan Suplee;Undirected
1557;945;Ethan Suplee;Undirected
1988;278;Ethan Suplee;Undirected
1988;285;Ethan Suplee;Undirected
1988;796;Ethan Suplee;Undirected
1988;945;Ethan Suplee;Undirected
278;285;Ethan Suplee;Undirected
278;796;Ethan Suplee;Undirected
278;945;Ethan Suplee;Undirected
285;796;Ethan Suplee;Undirected
285;945;Ethan Suplee;Undirected
796;945;Ethan Suplee;Undirected
1557;1909;Orlando Jones;Undirected
1557;554;Orlando Jones;Undirected
1557;589;Orlando Jones;Undirected
1909;554;Orlando Jones;Undirected
1909;589;Orlando Jones;Undirected
554;589;Orlando Jones;Undirected
1557;1646;Ted Levine;Undirected
1557;2330;Ted Levine;Undirected
1557;53;Ted Levine;Undirected
1557;634;Ted Levine;Undirected
1646;2330;Ted Levine;Undirected
1646;53;Ted Levine;Undirected
1646;634;Ted Levine;Undirected
2330;53;Ted Levine;Undirected
2330;634;Ted Levine;Undirected
53;634;Ted Levine;Undirected
1560;2304;Lance Henriksen;Undirected
1560;547;Lance Henriksen;Undirected
1560;552;Lance Henriksen;Undirected
1560;556;Lance Henriksen;Undirected
2304;547;Lance Henriksen;Undirected
2304;552;Lance Henriksen;Undirected
2304;556;Lance Henriksen;Undirected
547;552;Lance Henriksen;Undirected
547;556;Lance Henriksen;Undirected
552;556;Lance Henriksen;Undirected
1560;290;Ewen Bremner;Undirected
1560;309;Ewen Bremner;Undirected
290;309;Ewen Bremner;Undirected
1560;964;Sanaa Lathan;Undirected
1560;2343;Raoul Bova;Undirected
1560;1787;Colin Salmon;Undirected
1561;74;Marshall R. Teague;Undirected
1561;517;Red West;Undirected
1561;890;Sunshine Parker;Undirected
1564;822;Gracy Singh;Undirected
1564;810;Rohini Hattangadi;Undirected
1566;1629;Jenny Lewis;Undirected
1566;2197;Jenny Lewis;Undirected
1629;2197;Jenny Lewis;Undirected
1567;1620;Jack Gilford;Undirected
1567;1621;Jack Gilford;Undirected
1620;1621;Jack Gilford;Undirected
1567;1699;Ringo Starr;Undirected
1567;2145;Ringo Starr;Undirected
1567;635;Ringo Starr;Undirected
1699;2145;Ringo Starr;Undirected
1699;635;Ringo Starr;Undirected
2145;635;Ringo Starr;Undirected
1569;1867;Marguerite De La Motte;Undirected
1569;1867;Douglas Fairbanks;Undirected
1569;1870;Douglas Fairbanks;Undirected
1569;226;Douglas Fairbanks;Undirected
1569;474;Douglas Fairbanks;Undirected
1569;512;Douglas Fairbanks;Undirected
1867;1870;Douglas Fairbanks;Undirected
1867;226;Douglas Fairbanks;Undirected
1867;474;Douglas Fairbanks;Undirected
1867;512;Douglas Fairbanks;Undirected
1870;226;Douglas Fairbanks;Undirected
1870;474;Douglas Fairbanks;Undirected
1870;512;Douglas Fairbanks;Undirected
226;474;Douglas Fairbanks;Undirected
226;512;Douglas Fairbanks;Undirected
474;512;Douglas Fairbanks;Undirected
1569;161;Lon Poff;Undirected
1569;169;Lon Poff;Undirected
161;169;Lon Poff;Undirected
157;2323;Lupe Ontiveros;Undirected
157;671;Lupe Ontiveros;Undirected
2323;671;Lupe Ontiveros;Undirected
157;1729;Mike Gomez;Undirected
157;1571;Tony Plana;Undirected
157;435;Tony Plana;Undirected
157;897;Tony Plana;Undirected
1571;435;Tony Plana;Undirected
1571;897;Tony Plana;Undirected
435;897;Tony Plana;Undirected
157;833;Trinidad Silva;Undirected
1570;756;Eric Bana;Undirected
1570;856;Eric Bana;Undirected
756;856;Eric Bana;Undirected
1571;2474;Joe Mantegna;Undirected
1571;329;Joe Mantegna;Undirected
1571;968;Joe Mantegna;Undirected
2474;329;Joe Mantegna;Undirected
2474;968;Joe Mantegna;Undirected
329;968;Joe Mantegna;Undirected
1571;864;Alfonso Arau;Undirected
1574;454;John Hannah;Undirected
1574;616;John Hannah;Undirected
1574;645;John Hannah;Undirected
454;616;John Hannah;Undirected
454;645;John Hannah;Undirected
616;645;John Hannah;Undirected
1574;2051;Amanda Donohoe;Undirected
1577;1601;Burt Lancaster;Undirected
1577;2421;Burt Lancaster;Undirected
1577;2438;Burt Lancaster;Undirected
1577;2461;Burt Lancaster;Undirected
1577;2522;Burt Lancaster;Undirected
1577;292;Burt Lancaster;Undirected
1577;305;Burt Lancaster;Undirected
1577;313;Burt Lancaster;Undirected
1577;497;Burt Lancaster;Undirected
1577;506;Burt Lancaster;Undirected
1577;673;Burt Lancaster;Undirected
1577;862;Burt Lancaster;Undirected
1601;2421;Burt Lancaster;Undirected
1601;2438;Burt Lancaster;Undirected
1601;2461;Burt Lancaster;Undirected
1601;2522;Burt Lancaster;Undirected
1601;292;Burt Lancaster;Undirected
1601;305;Burt Lancaster;Undirected
1601;313;Burt Lancaster;Undirected
1601;497;Burt Lancaster;Undirected
1601;506;Burt Lancaster;Undirected
1601;673;Burt Lancaster;Undirected
1601;862;Burt Lancaster;Undirected
2421;2438;Burt Lancaster;Undirected
2421;2461;Burt Lancaster;Undirected
2421;2522;Burt Lancaster;Undirected
2421;292;Burt Lancaster;Undirected
2421;305;Burt Lancaster;Undirected
2421;313;Burt Lancaster;Undirected
2421;497;Burt Lancaster;Undirected
2421;506;Burt Lancaster;Undirected
2421;673;Burt Lancaster;Undirected
2421;862;Burt Lancaster;Undirected
2438;2461;Burt Lancaster;Undirected
2438;2522;Burt Lancaster;Undirected
2438;292;Burt Lancaster;Undirected
2438;305;Burt Lancaster;Undirected
2438;313;Burt Lancaster;Undirected
2438;497;Burt Lancaster;Undirected
2438;506;Burt Lancaster;Undirected
2438;673;Burt Lancaster;Undirected
2438;862;Burt Lancaster;Undirected
2461;2522;Burt Lancaster;Undirected
2461;292;Burt Lancaster;Undirected
2461;305;Burt Lancaster;Undirected
2461;313;Burt Lancaster;Undirected
2461;497;Burt Lancaster;Undirected
2461;506;Burt Lancaster;Undirected
2461;673;Burt Lancaster;Undirected
2461;862;Burt Lancaster;Undirected
2522;292;Burt Lancaster;Undirected
2522;305;Burt Lancaster;Undirected
2522;313;Burt Lancaster;Undirected
2522;497;Burt Lancaster;Undirected
2522;506;Burt Lancaster;Undirected
2522;673;Burt Lancaster;Undirected
2522;862;Burt Lancaster;Undirected
292;305;Burt Lancaster;Undirected
292;313;Burt Lancaster;Undirected
292;497;Burt Lancaster;Undirected
292;506;Burt Lancaster;Undirected
292;673;Burt Lancaster;Undirected
292;862;Burt Lancaster;Undirected
305;313;Burt Lancaster;Undirected
305;497;Burt Lancaster;Undirected
305;506;Burt Lancaster;Undirected
305;673;Burt Lancaster;Undirected
305;862;Burt Lancaster;Undirected
313;497;Burt Lancaster;Undirected
313;506;Burt Lancaster;Undirected
313;673;Burt Lancaster;Undirected
313;862;Burt Lancaster;Undirected
497;506;Burt Lancaster;Undirected
497;673;Burt Lancaster;Undirected
497;862;Burt Lancaster;Undirected
506;673;Burt Lancaster;Undirected
506;862;Burt Lancaster;Undirected
673;862;Burt Lancaster;Undirected
1578;1922;William Hickey;Undirected
1578;2258;William Hickey;Undirected
1578;2331;William Hickey;Undirected
1578;318;William Hickey;Undirected
1578;402;William Hickey;Undirected
1922;2258;William Hickey;Undirected
1922;2331;William Hickey;Undirected
1922;318;William Hickey;Undirected
1922;402;William Hickey;Undirected
2258;2331;William Hickey;Undirected
2258;318;William Hickey;Undirected
2258;402;William Hickey;Undirected
2331;318;William Hickey;Undirected
2331;402;William Hickey;Undirected
318;402;William Hickey;Undirected
1578;2233;Susannah York;Undirected
1578;279;Susannah York;Undirected
1578;467;Susannah York;Undirected
1578;560;Susannah York;Undirected
1578;611;Susannah York;Undirected
1578;802;Susannah York;Undirected
2233;279;Susannah York;Undirected
2233;467;Susannah York;Undirected
2233;560;Susannah York;Undirected
2233;611;Susannah York;Undirected
2233;802;Susannah York;Undirected
279;467;Susannah York;Undirected
279;560;Susannah York;Undirected
279;611;Susannah York;Undirected
279;802;Susannah York;Undirected
467;560;Susannah York;Undirected
467;611;Susannah York;Undirected
467;802;Susannah York;Undirected
560;611;Susannah York;Undirected
560;802;Susannah York;Undirected
611;802;Susannah York;Undirected
1581;2207;Albert Brooks;Undirected
1581;326;Albert Brooks;Undirected
2207;326;Albert Brooks;Undirected
1581;320;Frances Lee McCain;Undirected
1583;2115;Peter Sellers;Undirected
1583;2381;Peter Sellers;Undirected
1583;2440;Peter Sellers;Undirected
1583;2471;Peter Sellers;Undirected
1583;8;Peter Sellers;Undirected
1583;816;Peter Sellers;Undirected
2115;2381;Peter Sellers;Undirected
2115;2440;Peter Sellers;Undirected
2115;2471;Peter Sellers;Undirected
2115;8;Peter Sellers;Undirected
2115;816;Peter Sellers;Undirected
2381;2440;Peter Sellers;Undirected
2381;2471;Peter Sellers;Undirected
2381;8;Peter Sellers;Undirected
2381;816;Peter Sellers;Undirected
2440;2471;Peter Sellers;Undirected
2440;8;Peter Sellers;Undirected
2440;816;Peter Sellers;Undirected
2471;8;Peter Sellers;Undirected
2471;816;Peter Sellers;Undirected
8;816;Peter Sellers;Undirected
1584;764;Leslie Howard;Undirected
1584;94;Leslie Howard;Undirected
764;94;Leslie Howard;Undirected
1585;1808;Elliott Gould;Undirected
1585;2300;Elliott Gould;Undirected
1808;2300;Elliott Gould;Undirected
1585;195;David Arkin;Undirected
1587;659;Renoly Santiago;Undirected
1587;1711;Barry Newman;Undirected
1587;2282;Barry Newman;Undirected
1711;2282;Barry Newman;Undirected
1587;45;Jay O. Sanders;Undirected
1588;2482;Kath Soucie;Undirected
1588;2497;Kath Soucie;Undirected
1588;330;Kath Soucie;Undirected
1588;701;Kath Soucie;Undirected
2482;2497;Kath Soucie;Undirected
2482;330;Kath Soucie;Undirected
2482;701;Kath Soucie;Undirected
2497;330;Kath Soucie;Undirected
2497;701;Kath Soucie;Undirected
330;701;Kath Soucie;Undirected
1588;2497;Dionne Quan;Undirected
1588;2497;Cheryl Chase;Undirected
1588;1842;Ethan Phillips;Undirected
1588;2478;Ethan Phillips;Undirected
1588;549;Ethan Phillips;Undirected
1842;2478;Ethan Phillips;Undirected
1842;549;Ethan Phillips;Undirected
