Orlando Bloom,1734,2024,2348,463,464,465,755,756,794;
Kevin McNally,1734,731,755;
Naomie Harris,1734;
Hans Moser,1735;
Heinz RÃ¼hmann,1735;
Theo Lingen,1735;
Roger Pierre,1737;
Nicole Garcia,1737;
Mark Damon,1738;
MichÃ¨le Mercier,1738;
Bernie Hamilton,1739;
William Smith,1739,2371;
Debbie Reynolds,174,2497,422;
William Wellman Jr.,174;
Agnes Moorehead,174,281;
Eli Wallach,174,1947,329;
Brigid Bazlen,174;
George Peppard,174,2119,71;
Thelma Ritter,174,1947,2045,2464,521;
Gregory Peck,174,2298,231,251,253,353,443,46,782;
Robert Preston,174,241,998;
Carroll Baker,174,276;
Luke Kirby,1740;
Ginette Reno,1740;
Sophie Lorain,1740;
Peter Miller,1740;
Hugh Grant,1741,1978,338,444,536,948;
Portia de Rossi,1741,2134;
Tara Fitzgerald,1741;
Kate Fischer,1741;
Elle Macpherson,1741,4,485;
Cindy Margolis,1742,367;
M. Emmet Walsh,1742,1856;
Jack Plotnick,1742;
Taylor Negron,1742;
Mystro Clark,1742;
Estelle Harris,1742;
Carrot Top,1742,2369;
Meat Loaf,1743;
Josh Hartnett,1744,1958,2227,290;
Rose Byrne,1744,756;
Kelly Rowan,1746;
Gordon Harker,1747;
Lillian Hall-Davis,1747;
Roy Dupuis,1748;
Jennifer Rubin,1748;
Mr. Beefy,1749;
Carl Weathers,1749,584;
Rhys Ifans,1749,1773,2181,478,536,554;
 Final Battle: The Father of Z-Warrior Son GokÅ«,1750;
 who Challenged Freeza,1750;
Yukitoshi Hori,1750;
Kinpei Azusa,1750,2204;
BanjÅ Ginga,1750;
Joji Yanami,1750,1835,1844,2204,2543;
Kazuyuki Sogabe,1750;
Takeshi Watade,1750;
KÅzÅ Shioya,1750;
Masako Nozawa,1750,1835,1844,2204,2543;
Ryu Horikawa,1750;
YÅ«ko Mita,1750;
Show Hayami,1750;
RyÅ«sei Nakao,1750,1835,2204;
 14 anni a maggio,1751;
Fabrizio Bentivoglio,1751;
Aleksandra ÅlÄska,1752;
Leah Purcell,1753;
Anne Louise Lambert,1753,1868;
Abbie Cornish,1753,1773;
Sam Worthington,1753;
Erik Thomson,1753;
Dorian Harewood,1759,2324,2355;
Eric BenÃ©t,1759;
Tia Texada,1759;
Max Beesley,1759;
Mariah Carey,1759;
J. Frank Burke,176;
George Beban,176;
Sharon Farrell,1761;
Raymond Burr,1761,2191;
Don Gordon,1761;
Linda Manz,1761;
Bart the Bear,1762,2435,485;
Klaus Maria Brandauer,1762,1829,271;
Seymour Cassel,1762,669,855;
Lela Rochon,1763;
Amerie,1763;
Marc Blucas,1763,2238;
Genevieve Buechner,1765;
Christopher Britton,1765;
Stephen McNally,1770;
Betsy Russell,1771;
Dina Meyer,1771,250,387,534;
Ken Leung,1771,991;
Makenzie Vega,1771,2227;
Leigh Whannell,1771;
Tobin Bell,1771,698;
Michael Emerson,1771,1924;
George Hamilton,1772,329;
Ornella Muti,1772;
Jordi MollÃ,1773,2238,278,793;
Eddie Redmayne,1773;
Faron Yoder,1775;
Joann Hochstetler,1775;
Gerald Yutzy,1775;
Emma Miller {documentary actor),1775;
Velda Bontrager,1775;
Beatrice Roberts,1776;
DeSean Terry,1777;
Richard Dutcher,1777,2359;
Matthew A. Brown,1777,2359;
Jeff Kelly,1777;
Jacque Gray,1777;
Luis Robledo,1777;
Lynne Carr,1777;
Michael Buster,1777;
John Pentecost,1777;
Natalie Wood,1778,1895,213,2300,507;
Danny Aiello,1779,19,2261,997;
David Paymer,1779,2308,450,454,651,973;
Frank Converse,1780;
Richard Boone,1780;
Jake Wood,1781;
Tom Burlinson,1781;
Sergio Corrieri,1782;
Andrew Lowery,1783;
Traci Lind,1783;
Cloris Leachman,1783,2159,364,973;
Edward Herrmann,1783,2466,450,884;
RenÃ©e Zellweger,1783,1965,1978,529,945;
Matthew Fox,1783;
Jimmy Aubrey,1784;
Bud Jamison,1784;
Joan Prather,1785;
Alex Rocco,1785;
Layla Roberts,1786;
Oliver Cotton,1786;
Rhona Mitra,1786,588;
Martin Crewes,1787;
Carl Gottlieb,179;
Susan Backlinie,179;
Murray Hamilton,179,2218;
Lorraine Gary,179,2218;
Jonathan Filley,179;
Ted Grossman,179;
Roy Scheider,179,2035,293,517,911;
Tadeusz Janczar,1790;
Emil Karewicz,1790;
StanisÅaw Mikulski,1790;
Vladek Sheybal,1790,2072;
Matt McCoy,1791;
Ella Mitchell,1792;
Aldis Hodge,1792,795;
Jascha Washington,1792;
Mick Jagger,1794,2396,983;
Mark McManus,1794;
Enzo the Dog,1795;
Peter Crombie,1795;
Cody Linley,1795,56;
Caitlin Wachs,1795;
Moose,1795;
Tim Matheson,1796,196,2218;
David Spade,1796,2513,772;
Chris Demetral,1797;
Brian Bonsall,1797;
Adrian Grenier,1798;
Ricki Lake,1798;
Maggie Gyllenhaal,1798,528,596;
Patty Hearst,1798;
Michael Shannon,1798;
Aaron Schwartz,1799;
Cody Burger,1799,1922;
Tom McGowan,1799;
David Bowe,1799,833;
Aubrey Dollar,1799;
Shaun Weiss,1799;
Robert Armstrong,18;
Fay Wray,18,347,97;
Chuck Berry,180;
Dominique Horwitz,1801;
Sylvester Groth,1801;
Kevin Conroy,1802,2124,737,974;
Mark Hamill,1802,2025,68,737,75,76;
Mathew Valencia,1802;
Will Friedle,1802;
Arleen Sorkin,1802;
Mary Scheer,1802;
Melissa Joan Hart,1802,976;
Tara Strong,1802,2497,916,974;
Angie Harmon,1802;
Bradley Gregg,1803;
Dennis Miller,1803,725;
Robert Ginty,1803;
John Diehl,1803,2107,2496;
Alison LaPlaca,1803;
Jessica Lundy,1803;
Rick Hoffman,1804;
Valerie Cruz,1804;
Eric Christian Olsen,1804,2108;
Chris Evans,1804,2499;
Richard Burgi,1804;
Jessica Biel,1804,1937,2369,452;
Isabelle Huppert,1805,277;
Jason Schwartzman,1805,855;
Lily Tomlin,1805,195,2256,899;
Michael Cera,1805;
Una Merkel,1806;
Kenneth Cranham,1807;
Dexter Fletcher,1807,996;
Sienna Miller,1807,1879;
Ben Whishaw,1807;
George Harris,1807;
Sally Hawkins,1807;
Jamie Foreman,1807;
Tom Hardy,1807,387;
Carl Reiner,1808,283,305;
Eddie Jemison,1808;
George Clooney,1808,2082,22,342,4,518,591;
Casey Affleck,1808,2405,298,545;
Helen Chandler,1809;
Frances Dade,1809;
David Manners,1809,646;
Herbert Bunston,1809;
Ruby Dee,181,1825;
Temuera Morrison,1810,76,78;
Glenn Plummer,1810,2235,289;
Tim Conway,1810;
Jon Cryer,1811,1834,857;
Bill Irwin,1811,2234,2331;
Kristine Howarth,1812;
Teddy Turner,1812;
Jan Francis,1812;
Trevor Eve,1812;
Janine Duvitski,1812;
Tony Haygarth,1812;
Sylvester McCoy,1812;
Leon Breitenborn,1814;
Eileen Eilender,1814;
Moses Gunn,1815,215,2389,549;
John Houseman,1815,2420;
Maud Adams,1815;
Pink,1816,650;
Mike Dopud,1816,2222;
Rebecca Romijn,1816,65,699;
Brandon Smith,1817;
Elden Henson,1817,1958;
Kimberly Jones,1817;
Paul Walker,1817,1839,1916,634;
BÃ©atrice Dalle,1818;
Rachael Lillis,1819,2473,2520,2538;
Sean Schemmel,1819,1835,2204,2538,2543;
Eric Stuart,1819,2118,2473,2520,2538;
Veronica Taylor,1819,2473,2520,2538;
Ikue Otani,1819,2473,2520,2538;
Amy Birnbaum,1819,2118,2520,2538;
Rebecca Handler,1819;
Ted Lewis,1819,2473;
Tara Sands,1819,2520;
Lisa Ortiz,1819;
Pete Capella,1819;
Pete Kaplan,1819,2520,2538;
Kayzie Rogers,1819,2473,2520;
Caroline Lawson,1819,2520;
Maddie Blaustein,1819,2473,2520,2538;
Megan Hollingshead,1819,2520;
Amy Palant,1819;
Mike Pollock,1819,2520,2538;
Dana Southern,1819;
Sebastian Arcelus,1819;
Wallace Beery,182,1870,356,58,97,99;
Barbara Bedford,182;
Lillian Hall,182;
Alan Roscoe,182;
Tatum O'Neal,1820,949;
IrÃ¨ne Jacob,1821,379;
Bruno Kirby,1821;
Maura Tierney,1822;
Terry O'Quinn,1822,1859,2313,277;
Frances McDormand,1822,339,613,866,972;
Ricky Tomlinson,1823;
Bradley Walsh,1823;
Amanda Redman,1823;
Eldon Hoke,1824;
Nick Broomfield,1824;
Tom Grant,1824;
Hank Harrison,1824;
Ron Diamond,1825;
Lynn Lowry,1825,2135;
Scott Paulin,1825;
Ed Begley,1825,2161;
Arvind Swamy,1826;
Tinnu Anand,1826;
Manisha Koirala,1826;
Prakash Raj,1826;
Sonali Bendre,1826;
Sandra Dee,1827;
Tom Laughlin,1827;
Dean Martin,1828,259,292,377;
Judy Holliday,1828;
Jean Stapleton,1828,391;
Fred Clark,1828;
Juliette GrÃ©co,1829,1960;
Sylvie Testud,1829;
Gene Tierney,183,242;
Judith Anderson,183,2141;
Clifton Webb,183,2045,272;
Chishu Ryu,1831,632;
Yoshiko Kuga,1831,2404;
Keiji Sada,1831;
Kuniko Miyake,1831;
Leonardo Cimino,1832;
Joseph Cortese,1832;
Fernando Rey,1832,293,851;
Dyan Cannon,1833,2300,303;
Nicholas Pryor,1834;
Viveka Davis,1834,2513;
Hikaru Midorikawa,1835;
Keiko Yamamoto,1835;
Daisuke GÅri,1835,1844;
Bin Shimada,1835,2543;
Tesso Genda,1835;
YÅ«ko Minaguchi,1835;
Hiromi Tsuru,1835,1844,2543;
Masaharu SatÅ,1835,2543;
Naoko Watanabe,1835,2543;
Ryo Horikawa,1835,2204,2543;
TesshÅ Genda,1835;
Toku Nishio,1835,2204;
Takeshi Kusao,1835,2543;
Saikachi Ryuuji,1835;
Joan Baez,1836;
Richie Havens,1836;
Elsa Zylberstein,1837;
Tom Hulce,1838,196,2125,847,9;
Cynthia Nixon,1838,2474,2541;
Elizabeth Berridge,1838;
F. Murray Abraham,1838,1997,388,665;
Nigel Bennett,1839;
Steve Harris,1839,333;
Leslie Bibb,1839;
Noah Danby,1839;
Hill Harper,1839;
Tom Everett,1842,2332,602;
J.P. Manoux,1842;
Djimon Hounsou,1842,2061,2551,870,903;
Noa Tishby,1842;
Kim Coates,1842,2147,2355;
Toshio Furukawa,1844,2204,2543;
Takeshi Aono,1844;
Akira Kamiya,1844;
Kenji Utsumi,1844;
Mayumi Tanaka,1844,2204,2543,364;
KÅhei Miyauchi,1844,2204,2543;
Mayumi ShÅ,1844;
Joan Collins,1845,2194;
Richard Jenkins,1846,1965,613,935;
Nick Cannon,1846;
Ja Rule,1846,2355;
Tamara Hope,1846;
Bobby Cannavale,1846;
Anita Gillette,1846,1878;
Lisa Ann Walter,1846;
Lorraine Bracco,1847;
John Cale,1848;
Laurie Anderson,1848;
John Sayles,1848;
Isla Fisher,1849;
Miguel A. NÃºÃ±ez Jr.,1849,2152;
Jules Raucourt,185;
Robert Florey,185;
George Voya,185;
Adriane Marsh,185;
Susan Berman,1850;
Polly Bergen,1850,443;
Ann Magnuson,1850;
Ben Masters,1850,2230;
Polly Draper,1850;
Vivica A. Fox,1851,2182,716,73;
Gina Ravera,1851,2484;
Michael Beach,1851,2478;
Irma P. Hall,1851;
Jeffrey D. Sams,1851;
Brandon Hammond,1851;
Swoosie Kurtz,1854,1956,2369,2377;
Pamela Bellwood,1856;
Brenda Vaccaro,1856;
Robert Foxworth,1856;
Jack Lemmon,1856,296,314,399,45;
Wally Cassell,1858;
Gillian Anderson,1859;
Lucas Black,1859;
William B. Davis,1859;
Mitch Pileggi,1859;
Wanita Allen,186;
Lola Weixel,186;
Margaret Wright,186;
Betty Allie,186;
Christy Chung,1861;
 Tough Guy!,1863;
FÃ¼sun UÃ§ar,1864;
Aytekin Akkaya,1864;
CÃ¼neyt ArkÄ±n,1864;
HÃ¼seyin Peyda,1864;
Teruyuki Kagawa,1865;
George Regas,1866;
Linda Darnell,1866,873;
Robert McKim,1867;
Hugh Fraser,1868;
Janet Suzman,1868;
Anthony Higgins,1868;
Dolf de Vries,1869;
Monique van de Ven,1869;
Anne Byrne,187;
Michael Murphy,187,195,2216,435;
Sam De Grasse,1870;
Enid Bennett,1870;
Vanessa Angel,1871,2449;
Scott Baio,1871,2134;
Morton Downey,1872;
Ted McGinley,1872,365;
Julia Montgomery,1872,1873;
Corinne Bohrer,1873;
Paddy Stone,1874;
Roy Kinnear,1874;
Frances Cuka,1874;
Mary Peach,1874;
Laurence Naismith,1874,2251;
Anton Rodgers,1874,910,948;
Gordon Jackson,1874;
Suzanne Neve,1874;
David Collings,1874;
Michael Medwin,1874;
Albert Finney,1874,2117,279,79;
Edith Evans,1874,279;
Kenneth More,1874,2000,2237,2400,611;
Donna Mills,1875,548;
Olaf FÃ¸nss,1876;
Ida Orloff,1876;
Cree Summer,1877,2497,809;
William Morgan Sheppard,1877,2107,2364;
Florence Stanley,1877,809;
Phil Morris,1877,809;
Thomas F. Wilson,1877;
Corey Burton,1877,1995,2426,809;
Jacqueline Obradors,1877,809;
Jeff Bennett,1877,1995,691;
Floyd Red Crow Westerman,1877;
James Arnold Taylor,1877;
Clancy Brown,1877,454,534,916;
Christine Baranski,1878,529;
Ajay Naidu,1878,940;
Dash Mihok,1878,2347,342,532;
Ronald Guttman,1878;
Marisa Tomei,1878,1879,2058,446,953;
Jimi Mistry,1878,2149;
Gedde Watanabe,1879,2213,833;
Shinobu Åtake,1880;
Yosuke Kubozuka,1880;
Taro Yamamoto,1880,723;
Hirofumi Arai,1880,971;
Kou Shibasaki,1880;
Montgomery Clift,1881,1947,206;
Dolly Haas,1881;
Anne Baxter,1881,225,2291,240;
Brian Aherne,1881,2045,2310,281,94;
Jane Curtin,1882,2262;
Gilda Radner,1882,1883;
John Halsey,1883;
George Harrison,1883,635;
Bianca Jagger,1883;
John Belushi,1883,196,2218,2325;
Ricky Fataar,1883;
Andy Dick,1884,728;
Jeremy Sisto,1884,957;
Amy Locane,1884;
Hrishitaa Bhatt,1885;
Milind Soman,1885;
Danny Denzongpa,1885;
Rahul Dev,1885;
Ajith Kumar,1885,930;
Margaret Leighton,1886,2299;
Noelle Middleton,1886;
David Niven,1886,1944,1960,254;
Yukie Nakama,1887,687;
Steve Oedekerk,1888;
Leo Lee,1888;
Lung Fei,1888;
Jimmy Wang Yu,1888;
Tad Horino,1888;
Edward Arnold,1889,1957,305;
Norma Shearer,1889,1896,764,94;
Joseph Schildkraut,1889,2143,621;
Jack Raymond,1890;
Emil Jannings,1890,2003,2248;
Evelyn Brent,1890;
William Powell,1890,96;
Julius La Rosa,1891;
Phyllis Newman,1891;
Conrad Janis,1891;
Pierre Watkin,1892,2077;
Alan Dale,1892,387;
Brigitte Fossey,1893,851;
Frank Silvera,1894;
Irene Kane,1894;
Jamie Smith,1894;
John Barrymore,1896,569,58,764;
Alison Elliott,1897;
Cameron Bright,1897;
Lauren Bacall,1897,2351;
Danny Huston,1897,2093,745;
Shashi Kapoor,1898;
Eddie Bracken,190;
Betty Hutton,190;
Diana Lynn,190;
Luke MacFarlane,1900;
Chris O'Donnell,1900,4;
Julianne Nicholson,1900;
Timothy Hutton,1900,2510,67;
Ann Reinking,1902;
Richard Mulligan,1902,998;
Amy Irving,1902,2022,2432;
AndrÃ© the Giant,1902,36;
Howard Hesseman,1903;
Bruce Mahler,1903;
Art Metrano,1903;
Elizabeth PeÃ±a,1905,991,997;
 King of Kung-Fu,1906;
Fanny Ardant,1906,2278,341;
Jack Palance,1907,2,2421;
Giorgia Moll,1907;
Fritz Lang,1907;
Juliet Berto,1908;
Marie-France Pisier,1908,577;
Dominique Labourier,1908;
Frances O'Connor,1909,1916,334;
Elizabeth Hurley,1909,367;
Toby Huss,1909;
Tiny Sandford,191;
Paulette Goddard,191,2459;
Henry Bergman,191,2255,346;
Damon Wayans,1910;
Sven-Ole Thorsen,1910;
Bulle Ogier,1912;
Jean-Pierre Kalfon,1912;
Gabrielle Anwar,1914;
Matt Craven,1916,2206,2355,997;
Marton Csokas,1916,794,867;
Anna Friel,1916,636;
Neal McDonough,1916,28,333;
Billy Connolly,1916,2094;
Michael Sheen,1916,2024,2451,794,931;
Ethan Embry,1916,302,588,976;
Gerard Butler,1916,414,731,903;
Estella Warren,1917;
Ullrich Haupt,192;
Marlene Dietrich,192,707,93;
Adolphe Menjou,192,474;
Lynn Bari,1921;
Beverley D'Angelo,1922;
Nicholas Guest,1922;
Mae Questel,1922,220;
John Randolph,1922;
Johnny Galecki,1922;
Paul Koslo,1923;
Linda Cristal,1923;
Alejandro Rey,1923;
Erik Per Sullivan,1924;
Dominic Chianese,1924,410;
Michelle Monaghan,1924;
Erich Anderson,1924;
Kate Burton,1924;
Deon Richmond,1925;
Ryan Reynolds,1925,1937;
Susanna Thompson,1926;
Colin Firth,1927,1978,1981,300,900;
Oliver James,1927;
Kelly Preston,1927,2082,2100,2105,2469,752;
 Mr. Chips,1928,1999;
Robert Donat,1928;
Greer Garson,1928,243;
Terry Kilburn,1928,2189;
Gotaro Tsunashima,1929;
Corey Johnson,1931;
Edward Burns,1931;
Catherine McCormack,1931,636;
Anne Reid,1932;
Steven Mackintosh,1932,636;
Peter Vaughan,1932;
Robin Tunney,1933,263;
Jackie Burroughs,1934,2111,380;
R. Lee Ermey,1934,2446;
Laura Harring,1934,21,2523;
Britney Spears,1935,366,704;
Taryn Manning,1935;
Jamie Lynn Spears,1935;
Zoe Saldana,1935,2489;
Anson Mount,1935;
Beverly Johnson,1935;
Steven Culp,1936;
Callum Keith Rennie,1937,2455;
Kett Turton,1937;
Cascy Beddow,1937;
Triple H,1937;
Dominic Purcell,1937,2233,593,927;
John Michael Higgins,1937;
Stan Lee,1938,362,856;
Frank Miller,1938,2227;
Jennifer Garner,1938,1940,2344,2409,290;
Scott Terra,1938;
Pascal Greggory,1939;
Joan Fontaine,194,2141,2194;
Leo G. Carroll,194,251,652,680;
May Whitty,194,262;
Will Yun Lee,1940;
Chris Ackerman,1940;
Kirsten Prout,1940;
Colin Cunningham,1940;
Nigel Davenport,1941,2303,571,865;
Nigel Terry,1941,2193,641,756;
Alexandra Holden,1942;
Ray Wise,1942,626;
Mick Cain,1942;
Lin Shaye,1942,2540,677;
Steve Valentine,1942;
Amber Smith,1942;
David Arquette,1943,2002,320;
Cantinflas,1944;
George Raft,1944,212;
Red Skelton,1944;
Shirley MacLaine,1944;
Sousuke Takaoka,1945,381;
Katsuya Kobayashi,1945;
Masanori Machida,1945;
Mika Mifune,1945;
Kensuke Mano,1945;
0,1945;
Miki Komori,1945;
James Barton,1947;
Shane Carruth,1949;
David Sullivan,1949;
Barbara Harris,195,2388,910;
Ronee Blakley,195;
Robert DoQui,195,2216;
Leo McKern,1951,562;
Gus Mercurio,1951;
Kathy Troutt,1951;
Christopher Atkins,1951;
Andrew Knott,1952;
Heydon Prowse,1952;
Kate Maberly,1952;
John Lynch,1952,2193;
Rik Nagel,1954;
Gary Stretch,1955;
Elliot Cowan,1955;
Connor Paolo,1955;
Toby Kebbell,1955;
Joseph Morgan,1955,813;
Brian Blessed,1955,296,441,654;
Raz Degan,1955;
Francisco Bosch,1955;
Tim Pigott-Smith,1955;
John Kavanagh,1955;
Neil Jackson,1955;
David Byrne,1956;
Frances Farmer,1957;
Andrew Keegan,1958,2053;
Rain Phoenix,1958;
DeWayne Jessie,196;
Peter Riegert,196,2027,2465;
Cesare Danova,196;
Mary Louise Weller,196;
Martha Smith,196;
Stephen Furst,196,916;
James Daughton,196;
Robert Cray,196;
Karen Allen,196,430,715;
Sarah Holcomb,196;
John Vernon,196,2428,2555,605;
Stephen Bishop,196;
James Widdoes,196;
Douglas Kenney,196;
Mark Metcalf,196;
Deborah Kerr,1960,376,499,519;
Martita Hunt,1960;
Jean Seberg,1960,292;
Geoffrey Horne,1960;
Walter Chiari,1960;
Roland Culver,1960;
MylÃ¨ne Demongeot,1960;
Tom Towles,1961,2136;
David Janssen,1962;
Aldo Ray,1962,2460;
George Beckworth,1962;
Mike Henry,1962;
George Takei,1962,267,29,357,394,541,675;
Jim Hutton,1962;
Kelly Ripa,1963,974;
Mary Matilyn Mouser,1963;
Louis Gossett,1963;
 Myself &amp; Irene,1965
Mike Cerrone,1965;
Robert Forster,1965,21,837;
Jerod Mixon,1965;
Zen Gesner,1965;
Rob Moran,1965;
Daniel Greene,1965;
Julee Cruise,1966;
Michael J. Anderson,1966,21;
Howard Keel,1968,218;
Allyn McLerie,1968;
Doris Day,1968,2295,396,521;
Sharon Pratt Kelly,1969;
Uschi Digard,1969;
George Buck Flower,1969,2420,938;
Dyanne Thorne,1969;
Sharon Kelly,1969;
Timothy Daly,1971,2347;
Michael Tucker,1971;
Daniel Stern,1971,2015,2192,2331,706;
Ellen Barkin,1971,2058,2184;
Paul Reiser,1971,556;
Kathryn Dowling,1971;
James Gandolfini,1972,1993,2206,2289,613;
Douglas McFerran,1973;
Claire Forlani,1973,32;
Tygh Runyan,1973,51;
Yee Jee Tso,1973,965;
Chad McCumbee,1975;
Carmelo GÃ³mez,1976;
Donald MacRae,1977;
Sally Phillips,1978;
Jacinda Barrett,1978;
Donald Douglas,1978;
Werner Krauss,1979;
Ferdinand Marian,1979;
Evelyn Varden,198;
Lillian Gish,198,512;
Jeroen KrabbÃ©,1980,885;
Elizabeth McGovern,1980,2515,549;
Ewan Stewart,1981,72;
Ben Daniels,1981,996;
David Threlfall,1981,813;
 Doc?,1982,235;
Kenneth Mars,1982,205,717;
Barbra Streisand,1982;
Ehren McGhehey,1984;
Ryan Dunn,1984;
Bam Margera,1984,2026;
Preston Lacy,1984;
Stephanie Hodge,1984;
Rake Yohn,1984;
Dave England,1984;
Brandon DiCamillo,1984,2026;
Jason AcuÃ±a,1984;
Chris Raab,1984;
Steve-O,1984;
Chris Pontius,1984;
Mel Harris,1986;
Ed O'Neill,1986,245,365;
James Handy,1986;
Dolly Read,1987;
Rachel Blanchard,1988,2103;
Horatio Sanz,1988,681;
D. J. Qualls,1988;
Tom Green,1988,778;
Chaney Kley,1989;
Emma Caulfield,1989;
Lee Cormie,1989;
Constance Collier,199;
Farley Granger,199,246,652;
John Dall,199;
Joan Chandler,199;
Jake Busey,1990,534,681,796;
John C. McGinley,1990,319,32,84,985;
Amanda Peet,1990,866;
William Lee Scott,1990;
Marshall Bell,1990,2105,534;
John Hawkes,1990;
Tatiana Maslany,1991;
Eric Johnson,1991;
Janet Kidder,1991;
Katharine Isabelle,1991,807;
Brendan Fletcher,1991;
Kate Winslet,1993,2116,296,338,502,692,693,694,72;
Kathy Baker,1993,945;
Jackie Earle Haley,1993,949;
Alan Young,1995,550,587;
Tony Anselmo,1995;
Wayne Allwine,1995,587;
Jason Marsden,1995,728;
Bill Farmer,1995;
Alexander Goodwin,1997;
Josh Brolin,1997,274;
Michael Redgrave,1999,2158,262,439,467,611;
Alison Leggatt,1999;
Billy Dee Williams,2,2554,625,68,76;
Lee Wallace,2;
Irene Papas,200,932;
Jacques Perrin,200;
Charles Denner,200;
Carl MÃ¶hner,2000;
Dana Wynter,2000,292;
Drew Fuller,2001;
Rhett Jordan,2001;
Ben Indra,2001;
Travis Sher,2001;
Kevin Calisher,2001;
Chad Burris,2001;
Debra Mayer,2001;
Jonathan Jackson,2002,2322;
Erika Christensen,2002,44;
Belle Bennett,2003;
Michael Dolan,2004;
Kathleen Harrison,2004;
Michael Hordern,2004;
Hermione Baddeley,2004,2334,247;
Peter Bull,2004,8;
Mervyn Johns,2004;
Brian Worth,2004;
Francis de Wolff,2004;
Alastair Sim,2004,2334,2335,707;
Stephen Tobolowsky,2005,2132,335,785;
Kevin J. O'Connor,2005,645;
Geena Davis,2005,936;
 the Cross and the Curve,2006;
Lindsay Kemp,2006;
Kate Bush,2006;
Mix Master Mike,2008;
Grand Wizard Theodore,2008;
Bradford Dillman,2009;
DeVeren Bookwalter,2009;
Tyne Daly,2009;
Harry Guardino,2009;
Clemens Scheitz,2010;
Josef Bierbichler,2010;
Lou Diamond Phillips,2012,727;
Barry Nelson,2014,292;
Joe Turkel,2014,284;
Scatman Crothers,2014,2207;
Philip Stone,2014,839;
Phillip Stone,2014;
Lisa Burns,2014;
Tony Burton,2014,2357;
Lia Beldam,2014;
Louise Burns,2014;
Anne Jackson,2014;
Danny Lloyd,2014;
Kamala Lopez-Dawson,2015;
Leopold Kramer,2016;
Aribert Mog,2016;
Jirina StepnickovÃ¡,2016;
Emil Jerman,2016;
JiÅina SteimarovÃ¡,2016;
Hedy Lamarr,2016,2250,2287,912;
Bedrich VrbskÃ½,2016;
Zvonimir Rogoz,2016;
Brian Keaulana,2017;
Butch Helemano,2017;
Pete Johnson,2017;
John John Florence,2017;
Kelly Slater,2017;
Terry Ahue,2017;
Mike Renfro,2017;
Beate Antares,2017;
Tony Dorsett,2017;
Sara Foster,2017;
Kala Alexander,2017;
Gregory Sporleder,2017;
Jeffrey Donovan,2018;
Kim Director,2018;
Tristine Skyler,2018;
Erica Leerhsen,2018;
Stephen Barker Turner,2018;
Kelly Macdonald,2019,309,341;
Shirley Henderson,2019,309;
Cillian Murphy,2019;
Akira Terao,202,632;
Mieko Harada,202,632;
Tatsuya Nakadai,202,2151,2536,740;
Bonnie Bedelia,2020;
Kuno Becker,2021;
Hank Azaria,2023,2140,2412,2469,53,678,685;
Doug Savant,2023,2223;
Vicki Lewis,2023;
Maria Pitillo,2023;
Harry Shearer,2023,2030;
Tom Wilkinson,2024,2431,338,98,991;
Richard Epcar,2025;
Tony Oliver,2025;
Kari Wahlgren,2025;
Chase Masterson,2025;
Greg Snegoff,2025;
CKY Crew,2026;
Johnathon Schaech,2027,302;
Sofia Milos,2029;
Vernon Dobtcheff,2029,297,571;
James Daly,203;
Maurice Evans,203;
Kim Hunter,203;
Joanna Krupa,203;
Don Knotts,2030,2383;
Kelly Hoover,2030;
Mark Walton,2030;
Dan Molina,2030;
Garry Marshall,2030;
Mark D. Kennedy,2030;
Season Elmore,2030;
Wallace Shawn,2030,36,606;
Will Finn,2030;
Patrick Warburton,2030,772;
Mark Dindal,2030;
Amy Sedaris,2030;
Joe Whyte,2030;
Dara McGarry,2030;
Sam Smith,2031;
David Ross,2031;
Jacqueline Bisset,2032,2457,292,797,869;
Frederick Koehler,2032;
Tom Waits,2032,445,713,771;
Mo'Nique Imes-Jackson,2032,385;
Edgar Ramirez,2032;
Lucy Liu,2032,2178,529,650,716,778;
Carmen Electra,2033;
Pamela Anderson,2033;
Michael Bergin,2033,2053;
Angelica Bridges,2033;
David Hasselhoff,2033;
Yasmine Bleeth,2033;
Bob Balaban,2035;
Keir Dullea,2035,426,43,458;
Pepe Serna,2036,665;
Franklyn Ajaye,2036;
Bill Duke,2036,584,585;
Antonio Fargas,2036,2519,2555;
James Sprinks,2036;
Ivan Dixon,2036;
Darrow Ignus,2036;
Anne Archer,2038,2446,802;
Mark Feuerstein,2038;
Peter Firth,2039,2509;
Gladys Fairbanks,204;
Madlaine Traverse,204;
Charles Wellesley,204;
Mary Pickford,204,457,969;
James Dunn,2040;
Charles Sellon,2040;
Lois Wilson,2040;
Shirley Temple,2040;
Jane Withers,2040,847;
Jane Darwell,2040;
Jane March,2041;
James Fox,2042,2168,2303,2396;
Patrick O'Neal,2042;
Gerald Sim,2042;
Tom Courtenay,2042,2274,2338;
Michael Dobson,2043;
Dale Wilson,2043;
Moneca Stori,2043;
George Eastman,2044,2503;
Alice Krige,2044,2430,28,414;
Tomas Milian,2044,44;
Audrey Dalton,2045;
Edmund Purdom,2045;
Richard Basehart,2045;
Harper Carter,2045;
Dan Haggerty,2046;
Tom Lowell,2047;
Frank Gorshin,2047,3;
Dean Jones,2047,324,787;
Elsa Lanchester,2047,247;
Dorothy Provine,2047,233;
Grayson Hall,2047;
Hayley Mills,2047;
Richard Deacon,2047,721;
Neville Brand,2047;
Valeria Girham,2048;
